,id,text,created_at,did_report_as_spam,owner.id,owner.is_verified,owner.profile_pic_url,owner.username,likes,comments
19,17906305165522386,"Estoy a punto de solicitar la compra de cartera de mi tarjeta de crédito BBVA porque cada vez me cobran más sin haber hecho compras nuevas, en más de 6 ocasiones y he solicitado el envío de la respuesta a mi radicado, llevo esperando más de un mes Y AÚN NO ME HAN ENVIADO NADA. Mientras tanto, mis extractos siguen llegando con pagos cada vez más altos. Detesto este banco, qué pésimo servicio al cliente. Ah, y olvidaba mencionar que cada vez que tengo la oportunidad de llamar, en un 99% de las veces no tienen asesores disponibles para atender mis llamadas. De lo peor, @bbva_colombia",1600721073,False,502784532,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/95704495_323360331960210_3083323877535776768_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=ougui68_Ti8AX87u-ig&oh=4a2e5d9e1512cad4f69a52a0a1652ccd&oe=5FB58D87,tasditquoi,0,1
20,17853858644263081,"Estoy intentando comunicarme con Uds y es imposible, el teléfono siempre está ocupado, no responden por redes sociales y el chat no es de utilidad",1600781678,False,2126257202,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/97543379_289032912133562_772085195397398528_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=I-tgoAxpGeUAX-9Xsli&oh=6009432e81344f376a0c1b55e8c6e59a&oe=5FB4E70F,mariafernandanavarros,0,1
21,17861660768102413,Tengo más de un mes solicitando me cancelen las tarjetas. Están al día hace más de un mes y no ha sido posible. Siempre se hacen que no escuchan. O se cuelga la llamada misteriosamente. Por donde les puedo enviar todos los pantallazos de todas las llamadas. Por que nunca atienden al cliente. Que falta de respeto.,1600788624,False,14160354957,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/106393886_2667913700196746_7113592724295436966_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=-wqNVhtfazQAX9JtFoB&oh=37e54bc997d57daca01a42497f66f0f3&oe=5FB4973B,jlmaurellov,0,1
22,18035515942301296,Una verdadera vergüenza el servicio de ustedes.,1600799999,False,6650026133,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118126925_187276466101192_5605278421335831521_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=UDsZUH7SuIYAX9PSyEg&oh=0fda5ef418f9656d9e2191f162a109dc&oe=5FB569E6,john_ferney_alvarado,0,0
23,17884506631742460,"Quisiera resolver un problema con ustedes, no me sirve su ""chat"" que por cierto les quedó muy grande la programación de ese servicio y por teléfono es imposible. Muy malos tiempos para dejar a las personas sin canales de comunicación",1600804608,False,25211185127,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/73412363_522334648608288_4498963794290016256_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=j_E9mRfPmkgAX_D_-bw&oh=d2fe3701216ae0228c5714ea20295102&oe=5FB51CBF,osman.perafan,0,1
24,17876519872847028,Ya Len envíe la información ampliada de lo sucedido les envíe el número de radicado me llaman y me dicen vamos a validar sus datos y me dejan esperando ese es un banco muy responsable ( me cobran intereses de tres compras q me hicieron con mi tarjeta de crédito me devolvieron la plata pero me cobran los intereses ) ese es un banco muy responsable 🔥,1600810918,False,5817858880,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/20582794_1789495384413227_9049361505576812544_a.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=NhWlbA99ZwwAX_ay73l&oh=0786b346d59467f71089e935a9f58b3b&oe=5FB2A259,huxgxm,0,1
25,17908991233501535,"Que ineficiente la atención que dan, si uno llama le cuelgan y si escribe por Facebook, instagram nunca hay respuesta, el chat de la página es un robot que no sirve para nada, por donde se debe comunicar uno para que le den una respuesta, empezare el tramite de cambio de banco porque para cobrar cuotas de manejo si lo hacen de manera automática, pero para resolver solicitudes o inquietudes no hay nadie que lo pueda hacer, que vergüenza",1600870601,False,2263315251,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/115719221_333139308037565_2872462783261444585_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=OWtyE0bykFgAX9qHrS9&oh=2d1f43ddefdf2ad96937cb4bf49caaa1&oe=5FB3B3C1,cinthyahernandez939,0,3
26,18134266681108152,"El servicio del bbva Bogotá telefónicamente esta re mal, el chat peor",1600890676,False,7455558337,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/47581590_593786824387909_1134699212500369408_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=qLhpZPlXpxEAX8Gukuc&oh=3ed0bea286062db47607cc242783483b&oe=5FB595D0,villa1000zul,0,1
27,17844283913385332,"Todo el día llamando y por chat para una consulta urgente, y ustedes no contestan, tiene máquinas nada más y si trabajan con la plata ajena",1600890760,False,7455558337,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/47581590_593786824387909_1134699212500369408_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=qLhpZPlXpxEAX8Gukuc&oh=3ed0bea286062db47607cc242783483b&oe=5FB595D0,villa1000zul,0,1
28,17873938888908767,"Cordial saludo. He realizado la solicitud de solucionar mi problema de la plataforma Net en donde no aparece mi tarjeta de crédito activa a través de la sucursal digital de IG... Me han respondido tarde por este medio, me dicen que un asesor me va a llamar pero ya llevo más de una semana esperando dicha llamada y nada que me ayudan. En serio, qué servicio tan ineficiente... ¿hasta cuándo debo esperar? Voy a sucursal física y me dicen que debo hablar por la sucursal digital... ni por un lado ni por el otro. Por favor, sean consientes de lo ineficientes que son por ese medio.",1601044853,False,1693244771,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/101940367_2670730209879698_2425422904553373696_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=Z8-9xXUNTYIAX-9LHfF&oh=83ea1be6f09f3a1441b6e15a73a5bdc6&oe=5FB33634,sergioandres0711,0,1
29,17958633274354775,"Necesito una MALDITA solución, rápido",1601146711,False,853481549,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/92951340_624587431453933_8442134257559666688_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=ze84Ue6Hj8EAX95gbwk&oh=0314965b2a2546b9c81878d6091fc14f&oe=5FB3A848,die.go.z,0,1
30,17882119444805650,El peor banco de la vida!!!! No se lo recomiendo a nadie!! Es increíble el pésimo servicio que tienenn!!! Llevo 5 meses intentando que me solucionen un problema y nada!!!! Y siempre salen con que deben escalar más el caso.. y que se demoran otros 15 días hábiles!!,1601247333,False,267092562,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/119172174_754731068405900_3952376746101677416_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=MsddQMjgmV8AX8hb0Pd&oh=81dc0552e156fbd9c52241e6249021ba&oe=5FB4BDEA,paolamaring94,0,1
31,17860317917173945,"INCREIBLEMENTE VOY A PAGAR LA ULTIMA CUOTA DE MI CREDITO Y NO LO PUEDO HACER EN LINEA NO PIENSO POR NADA DEL MUNDO PONER UN PIE EN SUS INSTALACIONES POR MI SEGURIDAD Y NO PUEDO HACER EL ESTUPIDO PAGO???????? Y NO HAY LINEAS DE ATENCION DONDE COMUNICARSE, EL CHAT ES UNA MAQUINA QUE TE DA MULTIPLES RESPUESTAS SISTEMATIZADAS, NADA QUE TENGA QUE VER CON MI SOLICITUD Y EN LAS REDES SOCIALES NOS BLOQUEAN QUE CLASE DE SERVICIO AL CLIENTE ES ESA???? SI NO PUEDO HACER MI PAGO EN LINEA, NO VOY A PAGAR NADA!!! #NoUsoMasBBVA @superfinanciera",1601643943,False,328683052,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/101483971_677522626142541_8573400917825552384_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=TndpH_2wJZYAX_zzrHI&oh=01ccb5bca0717bf7f6a1479035f25f72&oe=5FB2A702,johis8888,0,1
33,17857323598972816,"Hijos de puta ladrones, hampones ojalá se mueran",1591332489,False,310858791,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/121480688_259759502074744_5499591960162519659_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=8_WWQuu8IQYAX-qFLS8&oh=ecc409e2aa686b82f4d2bb81ceaf0af7&oe=5FB41999,eduardobeltran___,0,0
34,17858574109974950,Malisismo servicio en oficinas de cali.,1591374903,False,347550697,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/62423821_1254961487993731_709628262015303680_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=UsgLf0RETtkAX88gCam&oh=7c3e8dbc1b3a7900fa8be6e5ceccfc3b&oe=5FB51E8B,beatrizmazorra,0,0
35,17861362015937394,👏👏💙,1591584601,False,2168563910,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/27879828_1698754196829697_9220543818070228992_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=4Uih6DLhCzgAX9SIMGM&oh=4c962022d48e74021122c1bad279a6b1&oe=5FB2EEA8,mariadelpilargomezrendon,0,0
36,17895168259500312,"Hola, soy Jonatan Ossa Ceo de International Digital Appi, la agencia de influencia más versátil de América Latina, tenemos una cartera muy variada de figuras en televisión, cine, deportes, medios digitales, todos dispuestos a darle a su marca una mayor visibilidad y prestigio. a través de las redes sociales. ¿Quieres que te envíe algunos de nuestros perfiles?
Mi Instagram personal es @_dipao 
El instagram de la Agencia es @appidigital  mi numero es 3192151880",1590620571,False,32161369475,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/89921174_820592825088953_324108707581394944_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=WAPKj-ZU-z0AX8vZwaR&oh=58f45a96ebd8ab9f7ad31432c82a016c&oe=5FB58BA0,appidigital,0,1
37,17868699781760212,"Es vergonzoso lo que le responden a mi mamá: lleva ya 3 meses esperando por su pensión, es una persona de alto riesgo y Uds le piden que se espere por una respuesta del banco hasta el 19 de Junio? QUE LES PASA @bbva_colombia ?",1590669880,False,2982160598,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/94174453_2835985443156014_8957369739957501952_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=357-WCRGOZQAX9TA24e&oh=c9bf0df2335f5cda0b0c56da7dedd604&oe=5FB5F07D,sandra.and.the.cat,0,0
38,17974585771307501,Una pregunta una persona con pep puede aperturar cuenta con ustedes,1590866861,False,330793607,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118471136_322474022518728_995592250230202977_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=ERsYvcoEGyAAX_3pB4P&oh=d2548fda343bea2e65bda10d5227bc62&oe=5FB522D8,pilaricasanchezt,0,2
39,17896152436497184,El servicio como es posible tan mala asesoria comercial.  La banca net mala no funciona.  No recomiendo el banco,1591374964,False,347550697,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/62423821_1254961487993731_709628262015303680_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=UsgLf0RETtkAX88gCam&oh=7c3e8dbc1b3a7900fa8be6e5ceccfc3b&oe=5FB51E8B,beatrizmazorra,0,1
40,18071093623201545,Tengo mis productos en este banco y la verdad en asesores muy mal,1591375612,False,347550697,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/62423821_1254961487993731_709628262015303680_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=UsgLf0RETtkAX88gCam&oh=7c3e8dbc1b3a7900fa8be6e5ceccfc3b&oe=5FB51E8B,beatrizmazorra,0,0
41,18158853940050544,No contestan en servicio al cliente,1598023822,False,36840620359,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118668358_736340893766201_746418640630730669_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=0UjUHw6PfJIAX_VSDaU&oh=4489b563e75ebbbc15a9efc95a875ceb&oe=5FB54F6D,edsavit7,0,1
42,17868477046907126,Que mal servicio está prestando BBVA,1598023846,False,36840620359,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118668358_736340893766201_746418640630730669_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=0UjUHw6PfJIAX_VSDaU&oh=4489b563e75ebbbc15a9efc95a875ceb&oe=5FB54F6D,edsavit7,0,0
43,17849347199251550,"Definitivamente este banco presta un pésimo servicio, he estado indagando y hay muchas personas que han sido estafadas por este banco, tras de que empiezan a cobrar tasas de la nada.  Tienen un pésimo servicio al cliente y ahora ya ni atienden las líneas de atención al cliente por qué pretende brindar el servicio a través de redes sociales que es un medio súper inseguro. Una falta de respeto",1598028199,False,6260805146,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/104024482_610398809682125_6584638575371800567_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=cGvglnL5j7YAX-15ako&oh=44adf29df19a098de98713f8bb773537&oe=5FB5B867,paolarodrigues_1993,1,3
44,17879388391778547,Total estoy pensando en cerrar mi cuenta. Hace días hice una transferencia aparece como como dad y a quien se la hice nunca le llego el dinero. Pareciera que se aprovechan de la situación que estamos pasando para hacer lo que se les da la gana con los clientes,1598107432,False,4126224634,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/83711998_1379133872289389_8750784110827405312_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=-AGpDK-O7-UAX_9UGsv&oh=6b3652086c04d19bbccac4689d802004&oe=5FB3A4A0,alexanderbarrerasierra,0,1
45,17852974862205140,contesten el chat,1598128195,False,873843384,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/87636659_591095208138796_4394835000848023552_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=b5Nje4HjgDYAX8rcXLS&oh=671651010020d6e5ef2d1c5b2e7d98e4&oe=5FB5DEC4,apolomoon,0,1
46,17896727659560763,Las aplicaciones BBVA MOVIL Y BBVA NET estan presentando fallas revisenlas,1598276851,False,14908709053,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/106401439_285589472493731_5340104556834890068_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=pKDvTN09xFYAX8mVtRF&oh=e28a87cf759901bbb8d52873668bc2ec&oe=5FB285B6,mache_2002,1,8
47,17854259330172418,@bbva_colombia una porqueria de banco. Lo que hacen es pelotear Al cliente por call para al final decirle vaya a una oficina d,1598279132,False,2144916968,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/106596307_1158472394545535_3040827508246157634_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=0urGkvuY0rUAX8bpCgl&oh=77bc8ed2b39121378ffcddb04bb095dc&oe=5FB51455,lorenahermer,1,1
48,17854266935194448,Sin haber hecho preguntas de seguridad,1598279152,False,2144916968,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/106596307_1158472394545535_3040827508246157634_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=0urGkvuY0rUAX8bpCgl&oh=77bc8ed2b39121378ffcddb04bb095dc&oe=5FB51455,lorenahermer,0,0
49,17948548798360201,"Me encuentro molesta y decepcionada, no he podido hacer transacciones desde al App desde el 18 de Julio y cada vez que llamo a la línea de atención, quedan en comunicarme con un asesor de banca virtual, se corta la llamada y nadie me devuelve la llamada.

Adicional me acerque el día 23 de julio a una oficina, donde me dijeron que de la sucursal de Lourdes se comunicaban conmigo y ya ha pasado un mes y aun nada.

Y ni decir de tratar de comunicarse por el chat. es un total fracaso.",1598283732,False,1447883334,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67440710_2670923129619102_2158739872519553024_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=gyUBhIPcQ8YAX_N36iM&oh=77b6ad9048b869e3a2baa7102a7ff298&oe=5FB428F7,natikcubillos_pro,0,2
50,17855986349170729,"Que pésimo servicio, hay que rigarles para que digan como pagar por pse, muy mal servicio, adicional en la linea no dan respuesta por el chat tampoco y redes sociales tampoco.",1598285039,False,1753470822,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/40287036_232471037432790_4333870010255540224_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=eNi4gUnGhboAX_V9yV-&oh=fb91d38019432c354f1a17fd664927fa&oe=5FB44F52,soni.araque,1,1
51,17951536174361854,"Buenas tardes, ingreso a la página web del banco para diligenciar la certificación de retención en la fuente del año 2019 para declaración de renta y no aparece disponible, alguien de este banco que pueda tener la bondad de ayudarme???",1598294117,False,251213298,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/120072246_787446868739361_7338587541359104766_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=n8fheLf_ihcAX8AmNX-&oh=326cfd0c324b78ed50fe06e384c30961&oe=5FB25DD5,anggimo,0,1
